utcTimeStamp,PTID,HourAvgLoad,temperature
10/7/2015 5:00:00 AM,61762,1758.217,81.956
10/7/2015 6:00:00 AM,61762,1989.733,82.281
10/7/2015 7:00:00 AM,61762,2171.6,81.553
10/7/2015 8:00:00 AM,61762,2269.758,80.903
10/7/2015 9:00:00 AM,61762,2344.342,82.229
10/7/2015 10:00:00 AM,61762,2405.433,83.958
10/7/2015 11:00:00 AM,61762,2435.758,85.206
10/7/2015 12:00:00 PM,61762,2450.55,87.052
10/7/2015 1:00:00 PM,61762,2463.958,87.91
10/7/2015 2:00:00 PM,61762,2501.967,88.313
10/7/2015 3:00:00 PM,61762,2522.758,89.873
10/7/2015 4:00:00 PM,61762,2549.858,89.366
10/7/2015 5:00:00 PM,61762,2553.658,88.469
10/7/2015 6:00:00 PM,61762,2636.933,87.143
10/7/2015 7:00:00 PM,61762,2729.567,84.556
10/7/2015 8:00:00 PM,61762,2628.575,81.423
10/7/2015 9:00:00 PM,61762,2451.775,79.746
10/7/2015 10:00:00 PM,61762,2201.375,80.019
10/7/2015 11:00:00 PM,61762,1954.017,78.784
10/8/2015 12:00:00 AM,61762,1768.792,77.094
10/8/2015 1:00:00 AM,61762,1655.7,74.533
10/8/2015 2:00:00 AM,61762,1589.433,72.128
10/8/2015 3:00:00 AM,61762,1555.975,68.345
10/8/2015 4:00:00 AM,61762,1583.5,64.9
10/8/2015 5:00:00 AM,61762,1680.883,65.719
10/8/2015 6:00:00 AM,61762,1906.867,64.796
10/8/2015 7:00:00 AM,61762,2056.625,66.135
10/8/2015 8:00:00 AM,61762,2138.358,68.124
10/8/2015 9:00:00 AM,61762,2206.233,72.57
10/8/2015 10:00:00 AM,61762,2261.1,75.612
10/8/2015 11:00:00 AM,61762,2284.417,77.809
10/8/2015 12:00:00 PM,61762,2295.058,79.876
10/8/2015 1:00:00 PM,61762,2306.275,81.098
10/8/2015 2:00:00 PM,61762,2321.167,81.657
10/8/2015 3:00:00 PM,61762,2311.675,81.657
10/8/2015 4:00:00 PM,61762,2341.7,82.411
10/8/2015 5:00:00 PM,61762,2398.467,82.71
10/8/2015 6:00:00 PM,61762,2547.258,82.268
10/8/2015 7:00:00 PM,61762,2620.142,81.592
10/8/2015 8:00:00 PM,61762,2535.392,78.784
10/8/2015 9:00:00 PM,61762,2367.95,76.821
10/8/2015 10:00:00 PM,61762,2141.492,75.222
10/8/2015 11:00:00 PM,61762,1899.3,72.661
10/9/2015 12:00:00 AM,61762,1723.358,71.543
10/9/2015 1:00:00 AM,61762,1618.592,71.426
10/9/2015 2:00:00 AM,61762,1564.667,67.578
10/9/2015 3:00:00 AM,61762,1539.783,65.381
10/9/2015 4:00:00 AM,61762,1561.658,62.183
10/9/2015 5:00:00 AM,61762,1660.458,61.819
10/9/2015 6:00:00 AM,61762,1886.042,59.154
10/9/2015 7:00:00 AM,61762,2045.142,58.582
10/9/2015 8:00:00 AM,61762,2138.4,61.585
10/9/2015 9:00:00 AM,61762,2193.417,69.229
10/9/2015 10:00:00 AM,61762,2243.133,72.427
10/9/2015 11:00:00 AM,61762,2269.825,75.547
10/9/2015 12:00:00 PM,61762,2281.892,75.781
10/9/2015 1:00:00 PM,61762,2269.333,75.313
10/9/2015 2:00:00 PM,61762,2262.017,76.756
10/9/2015 3:00:00 PM,61762,2269.5,76.691
10/9/2015 4:00:00 PM,61762,2293.783,76.353
10/9/2015 5:00:00 PM,61762,2369.858,75.456
10/9/2015 6:00:00 PM,61762,2505.817,74.559
10/9/2015 7:00:00 PM,61762,2512.775,74.338
10/9/2015 8:00:00 PM,61762,2428.608,73.259
10/9/2015 9:00:00 PM,61762,2306.033,72.349
10/9/2015 10:00:00 PM,61762,2121.408,71.244
10/9/2015 11:00:00 PM,61762,1923.133,69.944
10/10/2015 12:00:00 AM,61762,1756.133,69.671
10/10/2015 1:00:00 AM,61762,1654.358,69.671
10/10/2015 2:00:00 AM,61762,1581.092,69.281
10/10/2015 3:00:00 AM,61762,1547.542,68.592
10/10/2015 4:00:00 AM,61762,1547.142,66.551
10/10/2015 5:00:00 AM,61762,1576.558,65.862
10/10/2015 6:00:00 AM,61762,1661.067,64.64
10/10/2015 7:00:00 AM,61762,1779.75,64.419
10/10/2015 8:00:00 AM,61762,1949.225,63.769
10/10/2015 9:00:00 AM,61762,2120.942,64.705
10/10/2015 10:00:00 AM,61762,2241.208,64.224
10/10/2015 11:00:00 AM,61762,2288.7,64.042
10/10/2015 12:00:00 PM,61762,2297.475,64.445
10/10/2015 1:00:00 PM,61762,2259.942,65.303
10/10/2015 2:00:00 PM,61762,2213.092,65.186
10/10/2015 3:00:00 PM,61762,2166.983,65.771
10/10/2015 4:00:00 PM,61762,2148.467,66.421
10/10/2015 5:00:00 PM,61762,2197.667,66.967
10/10/2015 6:00:00 PM,61762,2326.575,65.81
10/10/2015 7:00:00 PM,61762,2382.95,65.03
10/10/2015 8:00:00 PM,61762,2322.575,63.223
10/10/2015 9:00:00 PM,61762,2238.033,60.818
10/10/2015 10:00:00 PM,61762,2082.875,59.739
10/10/2015 11:00:00 PM,61762,1910.775,58.634
10/11/2015 12:00:00 AM,61762,1746.558,59.141
10/11/2015 1:00:00 AM,61762,1637.617,59.375
10/11/2015 2:00:00 AM,61762,1562.6,60.311
10/11/2015 3:00:00 AM,61762,1525.617,59.089
10/11/2015 4:00:00 AM,61762,1518.742,59.193
10/11/2015 5:00:00 AM,61762,1527.908,58.14
10/11/2015 6:00:00 AM,61762,1589.542,58.218
10/11/2015 7:00:00 AM,61762,1634.083,57.36
10/11/2015 8:00:00 AM,61762,1761.292,60.116
10/11/2015 9:00:00 AM,61762,1882.708,63.431
10/11/2015 10:00:00 AM,61762,1938.425,67.019
10/11/2015 11:00:00 AM,61762,1974.05,70.776
10/11/2015 12:00:00 PM,61762,1964.783,74
10/11/2015 1:00:00 PM,61762,1950.142,74
10/11/2015 2:00:00 PM,61762,1952.033,76.08
10/11/2015 3:00:00 PM,61762,1960.15,75.04
10/11/2015 4:00:00 PM,61762,2003.025,74.286
10/11/2015 5:00:00 PM,61762,2069.242,73.792
10/11/2015 6:00:00 PM,61762,2229.508,72.583
10/11/2015 7:00:00 PM,61762,2353.533,67.825
10/11/2015 8:00:00 PM,61762,2305.092,65.55
10/11/2015 9:00:00 PM,61762,2198.433,63.821
10/11/2015 10:00:00 PM,61762,2047.775,62.053
10/11/2015 11:00:00 PM,61762,1857.992,59.609
10/12/2015 12:00:00 AM,61762,1706.917,57.724
10/12/2015 1:00:00 AM,61762,1605.108,57.529
10/12/2015 2:00:00 AM,61762,1562.767,56.684
10/12/2015 3:00:00 AM,61762,1541.008,56.333
10/12/2015 4:00:00 AM,61762,1557.792,56.931
10/12/2015 5:00:00 AM,61762,1632.125,58.751
10/12/2015 6:00:00 AM,61762,1780.492,60.363
10/12/2015 7:00:00 AM,61762,1937.008,62.313
10/12/2015 8:00:00 AM,61762,2095.442,64.302
10/12/2015 9:00:00 AM,61762,2221.042,66.447
10/12/2015 10:00:00 AM,61762,2309.05,71.985
10/12/2015 11:00:00 AM,61762,2350.05,75.261
10/12/2015 12:00:00 PM,61762,2359.325,76.808
10/12/2015 1:00:00 PM,61762,2348.617,78.212
10/12/2015 2:00:00 PM,61762,2348.658,78.875
10/12/2015 3:00:00 PM,61762,2356.883,79.564
10/12/2015 4:00:00 PM,61762,2403.867,79.46
10/12/2015 5:00:00 PM,61762,2506.817,79.382
10/12/2015 6:00:00 PM,61762,2642.942,78.55
10/12/2015 7:00:00 PM,61762,2667.717,77.146
10/12/2015 8:00:00 PM,61762,2571.625,77.614
10/12/2015 9:00:00 PM,61762,2419.875,77.276
10/12/2015 10:00:00 PM,61762,2180.1,77.003
10/12/2015 11:00:00 PM,61762,1937.708,76.821
10/13/2015 12:00:00 AM,61762,1769.325,77.51
10/13/2015 1:00:00 AM,61762,1672.092,78.407
10/13/2015 2:00:00 AM,61762,1617.25,79.85
10/13/2015 3:00:00 AM,61762,1592.75,80.331
10/13/2015 4:00:00 AM,61762,1614.617,80.513
10/13/2015 5:00:00 AM,61762,1726.3,80.734
10/13/2015 6:00:00 AM,61762,1977.65,80.617
10/13/2015 7:00:00 AM,61762,2172.475,80.981
10/13/2015 8:00:00 AM,61762,2287.5,82.164
10/13/2015 9:00:00 AM,61762,2357.25,83.282
10/13/2015 10:00:00 AM,61762,2430.05,86.636
10/13/2015 11:00:00 AM,61762,2478.867,89.275
10/13/2015 12:00:00 PM,61762,2509.4,90.64
10/13/2015 1:00:00 PM,61762,2552.833,91.758
10/13/2015 2:00:00 PM,61762,2581.033,92.122
10/13/2015 3:00:00 PM,61762,2611.125,91.628
10/13/2015 4:00:00 PM,61762,2623.717,90.497
10/13/2015 5:00:00 PM,61762,2646.375,89.067
10/13/2015 6:00:00 PM,61762,2810.567,87.442
10/13/2015 7:00:00 PM,61762,2887.85,86.22
10/13/2015 8:00:00 PM,61762,2793.567,85.492
10/13/2015 9:00:00 PM,61762,2621.142,85.388
10/13/2015 10:00:00 PM,61762,2366.833,85.141
10/13/2015 11:00:00 PM,61762,2119.417,84.868
10/14/2015 12:00:00 AM,61762,1925.4,85.323
10/14/2015 1:00:00 AM,61762,1815.375,85.492
10/14/2015 2:00:00 AM,61762,1753.283,86.207
10/14/2015 3:00:00 AM,61762,1722.933,85.388
10/14/2015 4:00:00 AM,61762,1738.817,85.388
10/14/2015 5:00:00 AM,61762,1845.567,85.674
10/14/2015 6:00:00 AM,61762,2091.967,85.57
10/14/2015 7:00:00 AM,61762,2286.458,85.518
10/14/2015 8:00:00 AM,61762,2399.6,86.025
10/14/2015 9:00:00 AM,61762,2503.633,87.949
10/14/2015 10:00:00 AM,61762,2610.267,90.146
10/14/2015 11:00:00 AM,61762,2675.183,91.264
10/14/2015 12:00:00 PM,61762,2712.708,92.408
10/14/2015 1:00:00 PM,61762,2740.067,92.772
10/14/2015 2:00:00 PM,61762,2778.583,91.875
10/14/2015 3:00:00 PM,61762,2792.45,92.603
10/14/2015 4:00:00 PM,61762,2813.417,92.33
10/14/2015 5:00:00 PM,61762,2856.325,90.588
10/14/2015 6:00:00 PM,61762,3031.933,89.392
10/14/2015 7:00:00 PM,61762,3067.075,88.3
10/14/2015 8:00:00 PM,61762,2973.892,88.638
10/14/2015 9:00:00 PM,61762,2795.792,88.755
10/14/2015 10:00:00 PM,61762,2538.858,88.274
10/14/2015 11:00:00 PM,61762,2274.9,87.923
10/15/2015 12:00:00 AM,61762,2064.967,87.403
10/15/2015 1:00:00 AM,61762,1936.4,87.052
10/15/2015 2:00:00 AM,61762,1864.408,86.818
10/15/2015 3:00:00 AM,61762,1825.533,87.052
10/15/2015 4:00:00 AM,61762,1836.85,86.818
10/15/2015 5:00:00 AM,61762,1939.025,86.818
10/15/2015 6:00:00 AM,61762,2183.15,86.35
10/15/2015 7:00:00 AM,61762,2398.117,85.674
10/15/2015 8:00:00 AM,61762,2515.125,85.024
10/15/2015 9:00:00 AM,61762,2609.233,84.452
10/15/2015 10:00:00 AM,61762,2697.092,84.907
10/15/2015 11:00:00 AM,61762,2689.692,83.438
10/15/2015 12:00:00 PM,61762,2644.7,80.669
10/15/2015 1:00:00 PM,61762,2621.65,80.942
10/15/2015 2:00:00 PM,61762,2609.325,81.878
10/15/2015 3:00:00 PM,61762,2602.9,82.541
10/15/2015 4:00:00 PM,61762,2602.6,82.71
10/15/2015 5:00:00 PM,61762,2618.342,82.749
10/15/2015 6:00:00 PM,61762,2739.183,81.41
10/15/2015 7:00:00 PM,61762,2817.917,79.577
10/15/2015 8:00:00 PM,61762,2721.417,79.356
10/15/2015 9:00:00 PM,61762,2555.367,79.356
10/15/2015 10:00:00 PM,61762,2313.642,79.603
10/15/2015 11:00:00 PM,61762,2073.583,78.303
10/16/2015 12:00:00 AM,61762,1864.45,77.887
10/16/2015 1:00:00 AM,61762,1743.258,76.756
10/16/2015 2:00:00 AM,61762,1668.375,75.365
10/16/2015 3:00:00 AM,61762,1628,74.611
10/16/2015 4:00:00 AM,61762,1637.233,73.779
10/16/2015 5:00:00 AM,61762,1731.467,73.987
10/16/2015 6:00:00 AM,61762,1962.4,73.376
10/16/2015 7:00:00 AM,61762,2120.533,73.116
10/16/2015 8:00:00 AM,61762,2222.817,72.947
10/16/2015 9:00:00 AM,61762,2298.15,76.171
10/16/2015 10:00:00 AM,61762,2374.45,79.044
10/16/2015 11:00:00 AM,61762,2423.867,81.891
10/16/2015 12:00:00 PM,61762,2445.583,83.984
10/16/2015 1:00:00 PM,61762,2463.142,84.777
10/16/2015 2:00:00 PM,61762,2495.767,85.284
10/16/2015 3:00:00 PM,61762,2511.267,86.051
10/16/2015 4:00:00 PM,61762,2512.492,85.557
10/16/2015 5:00:00 PM,61762,2499.1,84.231
10/16/2015 6:00:00 PM,61762,2622.733,81.956
10/16/2015 7:00:00 PM,61762,2659.275,80.656
10/16/2015 8:00:00 PM,61762,2573.367,80.253
10/16/2015 9:00:00 PM,61762,2437.117,80.253
10/16/2015 10:00:00 PM,61762,2258.258,80.474
10/16/2015 11:00:00 PM,61762,2048.517,80.006
10/17/2015 12:00:00 AM,61762,1861.133,79.603
10/17/2015 1:00:00 AM,61762,1731.175,78.953
10/17/2015 2:00:00 AM,61762,1651.975,77.367
10/17/2015 3:00:00 AM,61762,1607.317,77.406
10/17/2015 4:00:00 AM,61762,1603.408,77.406
10/17/2015 5:00:00 AM,61762,1633.2,77.432
10/17/2015 6:00:00 AM,61762,1724.283,77.25
10/17/2015 7:00:00 AM,61762,1819.717,77.042
10/17/2015 8:00:00 AM,61762,1977.942,77.432
10/17/2015 9:00:00 AM,61762,2131.792,79.434
10/17/2015 10:00:00 AM,61762,2227.492,79.486
10/17/2015 11:00:00 AM,61762,2272.233,80.123
10/17/2015 12:00:00 PM,61762,2257.842,80.825
10/17/2015 1:00:00 PM,61762,2233.625,83.698
10/17/2015 2:00:00 PM,61762,2221.092,85.362
10/17/2015 3:00:00 PM,61762,2203.667,85.583
10/17/2015 4:00:00 PM,61762,2216.392,85.557
10/17/2015 5:00:00 PM,61762,2258.933,82.684
10/17/2015 6:00:00 PM,61762,2412.258,80.058
10/17/2015 7:00:00 PM,61762,2437.983,77.679
10/17/2015 8:00:00 PM,61762,2362.058,76.379
10/17/2015 9:00:00 PM,61762,2259.842,75.079
10/17/2015 10:00:00 PM,61762,2109.183,73.558
10/17/2015 11:00:00 PM,61762,1934.925,72.765
10/18/2015 12:00:00 AM,61762,1776.375,71.465
10/18/2015 1:00:00 AM,61762,1655.933,70.373
10/18/2015 2:00:00 AM,61762,1584.758,68.774
10/18/2015 3:00:00 AM,61762,1537.1,68.501
10/18/2015 4:00:00 AM,61762,1530.167,68.8
10/18/2015 5:00:00 AM,61762,1538.65,67.565
10/18/2015 6:00:00 AM,61762,1595.8,67.565
10/18/2015 7:00:00 AM,61762,1653.55,66.005
10/18/2015 8:00:00 AM,61762,1771.108,64.588
10/18/2015 9:00:00 AM,61762,1906.592,64.016
10/18/2015 10:00:00 AM,61762,1988.558,64.016
10/18/2015 11:00:00 AM,61762,2020.467,65.836
10/18/2015 12:00:00 PM,61762,2022.392,66.278
10/18/2015 1:00:00 PM,61762,2022.883,68.241
10/18/2015 2:00:00 PM,61762,2008.842,68.241
10/18/2015 3:00:00 PM,61762,2010.308,68.384
10/18/2015 4:00:00 PM,61762,2056.367,66.72
10/18/2015 5:00:00 PM,61762,2148.475,64.679
10/18/2015 6:00:00 PM,61762,2359.975,61.91
10/18/2015 7:00:00 PM,61762,2429.442,59.375
10/18/2015 8:00:00 PM,61762,2367.058,57.854
10/18/2015 9:00:00 PM,61762,2236.667,55.969
10/18/2015 10:00:00 PM,61762,2057.558,54.448
10/18/2015 11:00:00 PM,61762,1849.95,53.096
10/19/2015 12:00:00 AM,61762,1688.217,52.875
10/19/2015 1:00:00 AM,61762,1592.217,52.29
10/19/2015 2:00:00 AM,61762,1546.358,51.497
10/19/2015 3:00:00 AM,61762,1534.667,49.313
10/19/2015 4:00:00 AM,61762,1570.417,49.092
10/19/2015 5:00:00 AM,61762,1687.992,48.65
10/19/2015 6:00:00 AM,61762,1952.233,48.078
10/19/2015 7:00:00 AM,61762,2158.175,48.871
10/19/2015 8:00:00 AM,61762,2226.333,49.196
10/19/2015 9:00:00 AM,61762,2247.608,55.267
10/19/2015 10:00:00 AM,61762,2274.35,60.168
10/19/2015 11:00:00 AM,61762,2277.483,62.248
10/19/2015 12:00:00 PM,61762,2269.008,64.484
10/19/2015 1:00:00 PM,61762,2237.867,66.668
10/19/2015 2:00:00 PM,61762,2223.708,69.047
10/19/2015 3:00:00 PM,61762,2226.875,71.413
10/19/2015 4:00:00 PM,61762,2282.942,72.219
10/19/2015 5:00:00 PM,61762,2354.408,72.219
10/19/2015 6:00:00 PM,61762,2578.317,71.374
10/19/2015 7:00:00 PM,61762,2635.408,70.659
10/19/2015 8:00:00 PM,61762,2551.075,70.568
10/19/2015 9:00:00 PM,61762,2397.067,71.699
10/19/2015 10:00:00 PM,61762,2163.55,71.036
10/19/2015 11:00:00 PM,61762,1923.475,72.557
10/20/2015 12:00:00 AM,61762,1739.558,71.712
10/20/2015 1:00:00 AM,61762,1642.817,71.244
10/20/2015 2:00:00 AM,61762,1584.692,67.942
10/20/2015 3:00:00 AM,61762,1558.5,64.588
10/20/2015 4:00:00 AM,61762,1581.9,63.262
10/20/2015 5:00:00 AM,61762,1686.867,64.237
10/20/2015 6:00:00 AM,61762,1934.65,64.016
10/20/2015 7:00:00 AM,61762,2143.158,64.198
10/20/2015 8:00:00 AM,61762,2199.475,64.913
10/20/2015 9:00:00 AM,61762,2228.875,69.086
10/20/2015 10:00:00 AM,61762,2271,73.779
10/20/2015 11:00:00 AM,61762,2280.283,79.044
10/20/2015 12:00:00 PM,61762,2289.208,81.28
10/20/2015 1:00:00 PM,61762,2289.692,82.372
10/20/2015 2:00:00 PM,61762,2327.233,79.954
10/20/2015 3:00:00 PM,61762,2358.808,78.134
10/20/2015 4:00:00 PM,61762,2394.892,77.12
10/20/2015 5:00:00 PM,61762,2421.217,76.717
10/20/2015 6:00:00 PM,61762,2581.217,75.131
10/20/2015 7:00:00 PM,61762,2617.492,73.272
10/20/2015 8:00:00 PM,61762,2524.958,72.31
10/20/2015 9:00:00 PM,61762,2367.675,70.399
10/20/2015 10:00:00 PM,61762,2136.583,69.671
10/20/2015 11:00:00 PM,61762,1891.35,69.801
10/21/2015 12:00:00 AM,61762,1716.008,70.737
10/21/2015 1:00:00 AM,61762,1620.333,71.166
10/21/2015 2:00:00 AM,61762,1559.958,71.088
10/21/2015 3:00:00 AM,61762,1531.95,70.906
10/21/2015 4:00:00 AM,61762,1554.95,70.438
10/21/2015 5:00:00 AM,61762,1661.617,69.788
10/21/2015 6:00:00 AM,61762,1901.133,69.788
10/21/2015 7:00:00 AM,61762,2143.317,69.385
10/21/2015 8:00:00 AM,61762,2242.708,68.202
10/21/2015 9:00:00 AM,61762,2308.683,68.202
10/21/2015 10:00:00 AM,61762,2359.808,67.981
10/21/2015 11:00:00 AM,61762,2377.6,68.813
10/21/2015 12:00:00 PM,61762,2387.308,70.321
10/21/2015 1:00:00 PM,61762,2379.275,70.152
10/21/2015 2:00:00 PM,61762,2372.358,69.892
10/21/2015 3:00:00 PM,61762,2379.575,68.566
10/21/2015 4:00:00 PM,61762,2448.3,67.695
10/21/2015 5:00:00 PM,61762,2550.9,66.044
10/21/2015 6:00:00 PM,61762,2671.217,65.381
10/21/2015 7:00:00 PM,61762,2649.958,64.913
10/21/2015 8:00:00 PM,61762,2558.158,64.302
10/21/2015 9:00:00 PM,61762,2392.6,64.315
10/21/2015 10:00:00 PM,61762,2165.333,63.08
10/21/2015 11:00:00 PM,61762,1928.067,63.652
10/22/2015 12:00:00 AM,61762,1750.567,64.549
10/22/2015 1:00:00 AM,61762,1647.325,64.822
10/22/2015 2:00:00 AM,61762,1591.558,64.991
10/22/2015 3:00:00 AM,61762,1562.383,64.38
10/22/2015 4:00:00 AM,61762,1581.675,63.691
10/22/2015 5:00:00 AM,61762,1684.333,63.795
10/22/2015 6:00:00 AM,61762,1930.808,64.159
10/22/2015 7:00:00 AM,61762,2151.55,63.574
10/22/2015 8:00:00 AM,61762,2241.075,63.496
10/22/2015 9:00:00 AM,61762,2306.575,63.847
10/22/2015 10:00:00 AM,61762,2351.192,64.991
10/22/2015 11:00:00 AM,61762,2376.95,65.641
10/22/2015 12:00:00 PM,61762,2364.492,65.004
10/22/2015 1:00:00 PM,61762,2356.433,64.211
10/22/2015 2:00:00 PM,61762,2348.258,62.911
10/22/2015 3:00:00 PM,61762,2346,64.861
10/22/2015 4:00:00 PM,61762,2396.567,66.031
10/22/2015 5:00:00 PM,61762,2504.917,65.199
10/22/2015 6:00:00 PM,61762,2668.95,64.848
10/22/2015 7:00:00 PM,61762,2661.408,63.977
10/22/2015 8:00:00 PM,61762,2574.65,64.406
10/22/2015 9:00:00 PM,61762,2425.167,63.977
10/22/2015 10:00:00 PM,61762,2198.7,62.391
10/22/2015 11:00:00 PM,61762,1958.433,62.716
10/23/2015 12:00:00 AM,61762,1766.225,62.716
10/23/2015 1:00:00 AM,61762,1661.508,62.3
10/23/2015 2:00:00 AM,61762,1598.683,63.444
10/23/2015 3:00:00 AM,61762,1573.142,63.444
10/23/2015 4:00:00 AM,61762,1587.442,63.21
10/23/2015 5:00:00 AM,61762,1690.525,63.21
10/23/2015 6:00:00 AM,61762,1931.367,62.755
10/23/2015 7:00:00 AM,61762,2135.292,62.17
10/23/2015 8:00:00 AM,61762,2231.408,61.962
10/23/2015 9:00:00 AM,61762,2285.792,61.91
10/23/2015 10:00:00 AM,61762,2319.017,63.457
10/23/2015 11:00:00 AM,61762,2307.058,66.369
10/23/2015 12:00:00 PM,61762,2296.7,68.41
10/23/2015 1:00:00 PM,61762,2290.592,68.709
10/23/2015 2:00:00 PM,61762,2284.85,69.06
10/23/2015 3:00:00 PM,61762,2285.8,70.113
10/23/2015 4:00:00 PM,61762,2309.108,69.931
10/23/2015 5:00:00 PM,61762,2357.242,69.931
10/23/2015 6:00:00 PM,61762,2539.692,69.216
10/23/2015 7:00:00 PM,61762,2533.708,68.813
10/23/2015 8:00:00 PM,61762,2454.425,68.215
10/23/2015 9:00:00 PM,61762,2338.2,65.654
10/23/2015 10:00:00 PM,61762,2174.075,64.835
10/23/2015 11:00:00 PM,61762,1972.242,63.925
10/24/2015 12:00:00 AM,61762,1796.917,63.548
10/24/2015 1:00:00 AM,61762,1681.025,62.807
